0	1527.7066058040805	0.0001
1	2485.2691123179384	0.0001
2	2081.874688301673	0.0001
3	2045.9286505180453	0.0001
4	1961.0560613067023	0.0001
5	2465.299091327034	0.0001
6	2452.3185776829464	0.0001
7	1549.6736288940751	0.0001
8	768.8458081497487	0.0001
9	2453.3170787324916	0.0001
10	2353.4669737779705	0.0001
11	2237.640852030726	0.0001
12	2043.9316484189549	0.0001
13	2007.9856106353272	0.0001
14	2007.9856106353272	0.00010000000000000002
15	1364.950934728211	0.0001
16	1071.3916261619188	9.999999999999999e-05
17	936.5939844733251	0.0001
18	931.6014792255996	0.0001
19	785.8203259920153	0.0001
20	768.8458081497487	0.0001
21	406.3899271648722	0.0001
22	2465.299091327034	0.0001
23	2453.3170787324916	0.0001
24	2444.3305692865847	0.0001
25	2440.336565088404	0.0001
26	2434.3455587911326	9.999999999999999e-05
27	2431.350055642497	0.0001
28	2369.442990570694	0.0001
29	2352.4684727284252	9.999999999999999e-05
30	2061.9046673107687	0.0001
31	2013.9766169325985	0.0001
32	1997.00209909033	0.0001
33	1995.0050969912395	0.0001
34	1975.0350760003353	0.0001
35	1943.0830424148885	0.0001
36	1873.1879689467237	0.00010000000000000002
37	1864.2014595008168	0.0001
38	1535.6946142004422	0.0001
39	1415.8744882550168	0.0001
40	1411.880484056836	0.0001
41	1347.9764168859424	0.0001
42	1299.049865458227	0.0001
43	1294.057360210501	0.0001
44	1144.2822027787192	0.00010000000000000002
45	1084.3721398060065	0.0001
46	1066.3991209141927	0.00010000000000000002
47	970.5430201578585	0.0001
48	958.5610075633173	9.999999999999999e-05
49	941.5864897210506	0.0001
50	928.6059760769643	0.0001
51	882.6749277978898	0.00010000000000000002
52	778.8308186451997	0.0001
53	726.9087640688546	0.0001
54	723.9132609202193	0.0001
55	655.0166885016075	0.0001
56	654.0181874520624	0.0001
57	620.0691517675291	0.0001
58	607.0886381234428	0.0001
59	603.0946339252624	9.999999999999999e-05
60	594.1081244793565	0.0001
61	574.1381034884546	0.0001
62	570.1440992902742	0.0001
63	557.1635856461879	0.0001
64	552.1710803984624	0.0001
65	524.2130510111997	0.0001
66	520.2190468130193	0.0001
67	517.223543664384	0.0001
68	461.3074848898557	9.999999999999999e-05
69	440.33896284940744	0.0001
70	435.34645760168166	0.0001
71	414.3779355612334	0.0001
72	406.3899271648722	0.0001
73	215.67622670174876	0.0001
74	170.74367947221808	0.0001
75	146.77965428313505	0.0001
